Source URL,Broken Link,Status,Line Number
http://www.kevsrobots.com/blog/atari-2600,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/atari-2600,https://www.clustered-pi.com,"HTTPSConnectionPool(host='www.clustered-pi.com', port=443): Read timed out. (read timeout=5)",1539
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/sync-files-with-syncthing,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",257
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.clustered-pi.com,"HTTPConnectionPool(host='www.clustered-pi.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/about/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",339
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/about/bio.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/sync-files-with-syncthing.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1172
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/ad-free.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1170
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/all_blogs.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",370
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/timemachine.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1168
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/guiding-light.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1171
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/learn/learning_pathways/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/learn/learning_pathways/robotics.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/reviews/galaxyrvr.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",712
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/reviews/pidog.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/how_it_works/tact.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/reviews/pironman5.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/reviews/nvme-base.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/how_it_works/virtual-environments.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/reviews/xgo.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",727
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/glossary#ros2,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/circuitplayground.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",803
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/microbit.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/pico.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/arduinonano.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/stm32.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,https://www.raspberrypi.com/,403,N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,https://www.opensauce.live/,403,N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/setting-up-samba-for-retropie#steps,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/python-ai.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/tags#Gaming,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/ideas/retro,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/ideas/raspberrypi,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/ad-free.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/guiding-light.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/electric-trombone.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/motion-controlled-arm.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/sync-files-with-syncthing.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/enigma.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1184
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/docker-swarm.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1185
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/pyfirmata.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1190
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/picow-webserver.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",1189
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/pico-tico.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/alvik.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",195
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/sync-files-with-syncthing.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/reviews/pidog.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/pico-tico.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/galaxyrvr.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/buddy_jr.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/clusteredpi,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/how_it_works/inverse-kinematics.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/robots/projects,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/motion-controlled-arm,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.clustered-pi.com,"HTTPConnectionPool(host='www.clustered-pi.com', port=80): Read timed out. (read timeout=5)",309
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/setting-up-samba-for-retropie,http://www.kevsrobots.com/resources/boards/esp8266.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/retropie.html,http://www.kevsrobots.com/blog/timemachine.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/shorts,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/list_of_shows,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/robotmaker,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/how_it_works/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/glossary,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/facebot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/omnibot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/enigma,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",282
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/clusteredpi,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/motion-controlled-arm,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.clustered-pi.com,"HTTPConnectionPool(host='www.clustered-pi.com', port=80): Read timed out. (read timeout=5)",309
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/robots/links,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/pimoroni,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/reviews/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/learn/learning_pathways/robotics.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/learn/markdown/01_overview.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/learn/learning_pathways/smars.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/learn/fastapi/01_course_overview.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/how_it_works/imu.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",665
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/learn/learning_pathways/fusion360.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/how_it_works/i2c.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/how_it_works/gears.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/how_it_works/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/reviews/cutebot.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/reviews/wukong-2040.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/glossary#imu,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/glossary#gps,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",776
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/resources/boards/arduinomega.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",821
http://www.kevsrobots.com/blog/build-a-home-server.html,https://www.raspberrypi.com/,403,N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,https://www.opensauce.live/,403,N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",357
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/all_blogs.html,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/build-a-home-server.html#homelab-vs-home-server,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",948
http://www.kevsrobots.com/blog/build-a-home-server.html,http://www.kevsrobots.com/blog/build-a-home-server.html#how-to-install-docker-on-raspberry-pi-5,"HTTPConnectionPool(host='www.kevsrobots.com', port=80): Read timed out. (read timeout=5)",N/A
http://www.kevsrobots.com/blog/random-robot-fact.html,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/random-robot-fact.html,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/random-robot-fact.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/random-robot-fact.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/random-robot-fact.html,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/ideas/retro,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",856
http://www.kevsrobots.com/ideas/retro,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",853
http://www.kevsrobots.com/ideas/retro,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",853
http://www.kevsrobots.com/ideas/retro,https://www.opensauce.live/,403,859
http://www.kevsrobots.com/ideas/retro,https://www.raspberrypi.com/,403,865
http://www.kevsrobots.com/blog/chicken_nugget.html,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/chicken_nugget.html,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/chicken_nugget.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/chicken_nugget.html#can-a-chicken-nugget-run-doom,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/chicken_nugget.html#can-a-chicken-nugget-run-doom,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/chicken_nugget.html#can-a-chicken-nugget-run-doom,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/chicken_nugget.html#can-a-chicken-nugget-run-doom,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html#can-a-chicken-nugget-run-doom,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html#can-a-chicken-nugget-run-doom,https://jackgovier.co.uk/2022/01/20/setting-up-pimoroni-display-hat-mini-with-raspberry-pi-zero-2-w/,"HTTPSConnectionPool(host='jackgovier.co.uk', port=443): Max retries exceeded with url: /2022/01/20/setting-up-pimoroni-display-hat-mini-with-raspberry-pi-zero-2-w/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))",1056
http://www.kevsrobots.com/blog/chicken_nugget.html#bill-of-materials,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/chicken_nugget.html#bill-of-materials,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/chicken_nugget.html#bill-of-materials,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html#bill-of-materials,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/chicken_nugget.html#bill-of-materials,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html#bill-of-materials,https://jackgovier.co.uk/2022/01/20/setting-up-pimoroni-display-hat-mini-with-raspberry-pi-zero-2-w/,"HTTPSConnectionPool(host='jackgovier.co.uk', port=443): Max retries exceeded with url: /2022/01/20/setting-up-pimoroni-display-hat-mini-with-raspberry-pi-zero-2-w/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))",1056
http://www.kevsrobots.com/blog/chicken_nugget.html#disassembly,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html#disassembly,https://www.raspberrypi.com/,403,866
http://www.kevsrobots.com/blog/chicken_nugget.html#disassembly,https://www.opensauce.live/,403,860
http://www.kevsrobots.com/blog/chicken_nugget.html#disassembly,https://www.makerfairerome.eu/,"HTTPSConnectionPool(host='www.makerfairerome.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(CertificateError(""hostname 'www.makerfairerome.eu' doesn't match either of 'digital.makerfairerome.eu', 'makerfairerome.eu'"")))",854
http://www.kevsrobots.com/blog/chicken_nugget.html#disassembly,https://liverpoolmakefest.org/,"('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",857
http://www.kevsrobots.com/blog/chicken_nugget.html#disassembly,https://jackgovier.co.uk/2022/01/20/setting-up-pimoroni-display-hat-mini-with-raspberry-pi-zero-2-w/,"HTTPSConnectionPool(host='jackgovier.co.uk', port=443): Max retries exceeded with url: /2022/01/20/setting-up-pimoroni-display-hat-mini-with-raspberry-pi-zero-2-w/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))",1056
